State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,APC,LP,PDP,NNPP,Latitude,Longitude,HDBSCAN_Cluster,color,APC_Local_Moran_I,APC_Getis_Ord_Gi,LP_Local_Moran_I,LP_Getis_Ord_Gi,PDP_Local_Moran_I,PDP_Getis_Ord_Gi,NNPP_Local_Moran_I,NNPP_Getis_Ord_Gi,Iso_Label,Iso_Score,APC_Moran_norm,APC_Gi_norm,LP_Moran_norm,LP_Gi_norm,PDP_Moran_norm,PDP_Gi_norm,NNPP_Moran_norm,NNPP_Gi_norm,APC_Composite,LP_Composite,PDP_Composite,NNPP_Composite,Global_Composite_Score,Total_Votes,APC_z_score,PDP_z_score,LP_z_score,NNPP_z_score,Accredited_Ratio
OYO,AFIJIO,ILORA II,30-01-02-010,MAFIKUYOMI OPEN SPACE I,225,647,True,134.0,27.0,39.0,3.0,7.7078582,3.8496653,184,orange,0.6650102600274622,0.49118153909210255,0.05488437018999511,0.12978637641935334,0.11260616060405058,0.28295130442253696,-0.03709450157193938,-0.06163326765780863,1,0,0.26509180843998925,0.44565380854074155,0.13543939361244983,0.17624338140716625,0.15929366108638074,0.31324599274488535,0.16848324693462544,0.03307283049187258,0.7107456169807308,0.31168277501961605,0.47253965383126606,0.201556077426498,0.42413103081452774,203.0,4.605898933181556,-8.786331615367851,85.1980582076698,8.348994241274019,0.9022222222222223
OYO,AFIJIO,ILORA II,30-01-02-011,ONIKOOKO OPEN SPACE,129,402,True,72.0,1.0,28.0,2.0,7.7625429,3.8299106,164,green,0.00460113290516325,0.6728544485606565,-0.3668943813279498,0.6348815564373336,-0.027719115288290255,0.4400254260085901,-0.009621281892118758,-0.02859026741701307,1,0,0.20922502044641536,0.494787106423722,0.11945602272273081,0.2963054993776264,0.15218689269416036,0.35020363963706247,0.16961934591949332,0.04098313642834891,0.7040121268701374,0.4157615221003572,0.5023905323312228,0.21060248234784223,0.4581916659123899,103.0,4.071048280811627,-4.640343701672358,4.221324805532844,7.8911821145622065,0.7984496124031008
OYO,AFIJIO,ILORA II,30-01-02-012,OBANISOLA OPEN SPACE,247,634,True,126.0,55.0,40.0,1.0,7.7625429,3.8299106,164,green,0.6213784824832452,0.5264549477468052,0.5631592920988762,0.3756135073232412,0.16596696089279153,0.3772844458491604,0.0003131602958278399,0.004450711033154825,1,0,0.26140081271364746,0.4551934746354247,0.15470055022969342,0.23467697404186866,0.16199611683759232,0.33544144350323934,0.17003016452089825,0.048892958359671716,0.7165942873490722,0.3893775242715621,0.49743756034083164,0.21892312288056998,0.45558312371050896,222.0,2.059252051127811,-9.544064795760672,166.24373743055384,2.4102392677082816,0.8987854251012146
OYO,AFIJIO,ILORA II,30-01-02-013,OJA OKE OPEN SPACE I,211,750,True,119.0,16.0,40.0,0.0,7.7625429,3.8299106,164,green,0.5608759260320264,0.5454247251121281,-0.00015005429630248228,0.5628128376712381,0.16596696089279153,0.3772844458491604,-0.007291175008099586,0.03749145228689785,1,0,0.25628264678360035,0.460323836255056,0.13335385560205695,0.2791746231452164,0.16199611683759232,0.33544144350323934,0.1697157027388403,0.05680272350752225,0.7166064830386564,0.4125284787472734,0.49743756034083164,0.22651842624636254,0.463272737093281,175.0,4.80301589552974,-7.193442629775207,54.285274955012895,-0.3205641576987309,0.8293838862559242
OYO,AFIJIO,ILORA II,30-01-02-014,OJA OKE OPEN SPACE II,251,901,True,145.0,30.0,49.0,0.0,7.7625429,3.8299106,164,green,0.7563950533625867,0.47497154354808474,0.2669159154260345,0.4955925375681923,0.26971671129456126,0.3302407805585001,-0.007291175008099586,0.03749145228689785,1,0,0.2728224327839265,0.44126982778061685,0.143474361745935,0.26319622556736916,0.1672505190981069,0.3243726362880834,0.1697157027388403,0.05680272350752225,0.7140922605645433,0.4066705873133042,0.4916231553861903,0.22651842624636254,0.4597261073776001,224.0,4.455811414271335,-8.432438791125051,90.12023220714237,-0.3626769435426023,0.8924302788844621
OYO,AFIJIO,ILORA II,30-01-02-015,TOWN HALL,139,327,True,76.0,2.0,28.0,2.0,7.8098402,3.898972,-1,gray,-0.015682490513022992,-0.1671171540905631,-0.35023217500096054,0.6493264055316955,0.028393485760286028,-0.45076339281626343,0.0014872102895131768,0.004518723192469106,1,0,0.20750914335946005,0.2676174360142189,0.12008743960327976,0.299739068424892,0.15502871329277612,0.1406117712299395,0.1700787149646233,0.0489092400829915,0.47512657937367897,0.4198265080281718,0.29564048452271563,0.21898795504761479,0.3523953817430453,108.0,4.2658489384605955,-5.013221496565854,8.453979108805498,7.694692460205327,0.7769784172661871
OYO,AFIJIO,ILORA III,30-01-03-001,ARIBOMBO OPEN SPACE,176,509,True,0.0,0.0,0.0,0.0,7.7352037,3.8553507,184,orange,-1.1760995090629676,0.7542407684950734,-0.42396830590902157,0.6878171042226997,-0.7321473784414,0.591798250297722,-0.02658203093882586,0.13681747019423435,1,0,0.1093445830936849,0.5167979737161259,0.11729319754145255,0.30888838322698586,0.11651114943744276,0.38591395519552446,0.16891796872384135,0.08058080610817295,0.6261425568098108,0.42618158076843843,0.5024251046329672,0.2494987748320143,0.4510620042608077,0.0,,,,,0.0
OYO,AFIJIO,ILORA III,30-01-03-002,ATENTE OPEN SPACE,170,481,True,107.0,4.0,39.0,0.0,7.6734511,3.8302285,-1,gray,0.055357635029361675,0.07228297200260844,0.1113628782204232,-0.24102409180867757,0.03541929291666684,0.08906989380869064,-0.0008608896978574973,0.00438277965111902,1,0,0.2135187266158379,0.3323630149944184,0.13757965539163977,0.08810100360920231,0.15538453503558966,0.2676280345473718,0.16998161407717324,0.04887669597397202,0.5458817416102563,0.22568065900084208,0.4230125695829614,0.21885831005114526,0.35335832006130125,150.0,5.263229089681525,-5.889993816946338,14.466356999912964,-0.296784740464143,0.8823529411764706
OYO,AFIJIO,ILORA III,30-01-03-003,ATENTE OPEN SPACE,170,481,True,136.0,12.0,44.0,0.0,7.6734511,3.8302285,-1,gray,-0.009446472560298902,-0.006396672243991439,0.04310340100613529,-0.27944048294304696,0.038144277618653376,0.06292517690954139,-0.0008608896978574973,0.00438277965111902,1,0,0.20803667436801385,0.3110841660487848,0.13499295196685174,0.07896935185950672,0.15552254178473882,0.2614764979002269,0.16998161407717324,0.04887669597397202,0.5191208404167986,0.21396230382635845,0.41699903968496577,0.21885831005114526,0.342235123494817,192.0,5.816099249897417,-7.518246067281395,38.77254228944721,-0.3357736040558161,1.1294117647058823
OYO,AFIJIO,ILORA III,30-01-03-004,FARM SETTLEMENT,151,490,True,65.0,3.0,47.0,0.0,7.7957198,3.8191965,164,green,-0.04170414867641589,0.28679963412772363,-0.2625657489982754,0.5242001378898429,0.13059184834474535,0.17824525570603605,-0.007291175008099586,0.03749145228689785,1,0,0.2053078617596885,0.3903788803861725,0.12340957234783888,0.26999630844392225,0.16020454557483155,0.2886099219722754,0.1697157027388403,0.05680272350752225,0.595686742145861,0.39340588079176114,0.44881446754710697,0.22651842624636254,0.41610637918277293,115.0,1.4317092249272367,-1.9680815653558434,12.386139251954422,-0.25986324544296246,0.7615894039735099
OYO,AFIJIO,ILORA III,30-01-03-005,IBUKUN OLU OPEN SPACE,238,646,True,130.0,3.0,76.0,0.0,7.7177966,3.8744788,184,orange,0.2879177185821764,0.22740305021254067,0.07243606582805465,-0.14477910922070972,1.4194382343480365,0.7290931143338543,-0.0008608896978574973,0.00438277965111902,1,0,0.23319196302343667,0.3743151201960971,0.1361045178277332,0.11097862531434338,0.22547812298438497,0.4182177812740742,0.16998161407717324,0.04887669597397202,0.6075070832195337,0.24708314314207658,0.6436959042584591,0.21885831005114526,0.42928611016780366,209.0,3.57217433923708,-3.95601337588234,9.043643573399944,-0.3503233465816503,0.8781512605042017
OYO,AFIJIO,FIDITI I,30-01-04-001,"EBENEZER PRY. SCHOOL, FIDITI",177,359,True,74.0,13.0,62.0,0.0,7.7189384,3.9182538,200,green,0.007185526711712574,0.1427725209062925,0.010059754652835344,-0.08692408283845061,1.3346892383472964,0.9803372412662886,-0.02658203093882586,0.13681747019423435,1,0,0.20944364519727476,0.3514268589877415,0.13374075788805392,0.12473087890433728,0.2211860132256801,0.4773324949719333,0.16891796872384135,0.08058080610817295,0.5608705041850163,0.2584716367923912,0.6985185081976134,0.2494987748320143,0.44183985600175885,149.0,-0.04442289781662436,-2.0592591801689872,47.78800090212561,-0.29579380367279434,0.8418079096045198
OYO,AFIJIO,FIDITI I,30-01-04-002,"EBENEZER PRY. SCHOOL, FIDITI",177,359,True,72.0,1.0,34.0,1.0,7.7189384,3.9182538,200,green,0.0010134036905257793,0.14819816974489886,0.01683806524836701,-0.02929196819315301,0.21236781110839784,1.1265258980912332,0.007330470602912598,0.10377631183794979,1,0,0.20892151932993944,0.3528942215206338,0.13399762301429413,0.13843014593591832,0.1643460861755284,0.5117289232570219,0.17032035108109375,0.07267094110835115,0.5618157408505733,0.2724277689502125,0.6760750094325503,0.2429912921894449,0.43832745285569524,108.0,3.496044946760862,-3.858520473990115,4.111783822851835,3.7214311285817323,0.6101694915254238
OYO,AFIJIO,FIDITI I,30-01-04-003,METHODIST PRY. SCHOOL,193,493,True,69.0,17.0,90.0,1.0,7.7184914,3.9146274,200,green,-0.0131007349879372,0.22429746602487077,-0.009210660353935243,-0.24088912521164735,2.2986310843933695,0.907795258364969,0.000313160295827839,0.004450711033154825,1,0,0.20772754492698486,0.37347521735400674,0.13301050253701138,0.08813308543483792,0.2700048122613904,0.460264241068272,0.17003016452089825,0.048892958359671716,0.5812027622809917,0.2211435879718493,0.7302690533296624,0.21892312288056998,0.4378846316157683,177.0,-2.890560706555544,0.2133102418792701,57.36620823384875,2.781256645957782,0.917098445595855
OYO,AFIJIO,FIDITI I,30-01-04-004,METHODIST PRY. SCHOOL,193,493,True,89.0,10.0,58.0,0.0,7.7184914,3.9146274,200,green,0.06399136563128169,0.17004351768531975,0.04792228788073218,-0.2072711242251355,1.2830785801869802,1.0745763120439549,-0.007291175008099585,0.03749145228689785,1,0,0.21424909023033376,0.3588022789786988,0.13517556442875286,0.09612415040645365,0.21857219335764128,0.499505812040842,0.1697157027388403,0.05680272350752225,0.5730513692090325,0.2312997148352065,0.7180780053984832,0.22651842624636254,0.43723687892227125,157.0,1.7144846149572615,-3.283632289500019,35.73619729005745,-0.3036307582252045,0.8134715025906736
OYO,AFIJIO,FIDITI I,30-01-04-005,METHODIST PRY. SCHOOL,193,493,True,86.0,5.0,32.0,0.0,7.7184914,3.9146274,200,green,0.05544260588753308,0.17818118130515637,0.07761398950048963,-0.18326008291216045,0.1267023368952963,1.210339859631163,-0.007291175008099585,0.03749145228689785,1,0,0.21352591465840748,0.36100310381204653,0.1363007360445052,0.10183162216377548,0.16000756141175512,0.5314493378227672,0.1697157027388403,0.05680272350752225,0.574529018470454,0.2381323582082807,0.6914568992345222,0.22651842624636254,0.43265917553990485,123.0,4.452274134096862,-5.330009567318668,20.09821697587571,-0.2687500128024971,0.6373056994818653
OYO,AFIJIO,FIDITI I,30-01-04-006,METHODIST PRY. SCHOOL,193,493,True,59.0,3.0,48.0,0.0,7.7184914,3.9146274,200,green,-0.06938240499833619,0.25142829486707885,0.0868965758205581,-0.17365591125425878,0.8734632965468356,1.126758241400309,-0.007291175008099585,0.03749145228689785,1,0,0.20296644154839247,0.3808127290348394,0.1366525010858581,0.10411455266126804,0.19782724251231,0.5117835908361742,0.1697157027388403,0.05680272350752225,0.5837791705832319,0.24076705374712615,0.7096108333484842,0.22651842624636254,0.4401688709813012,110.0,0.7949949192506562,-1.3444529668278766,12.675083995581737,-0.2541512678040456,0.5699481865284974
OYO,AFIJIO,FIDITI I,30-01-04-007,OLEYO OPEN SPACE,236,509,True,113.0,8.0,61.0,1.0,7.7145214,3.9164168,199,blue,0.2552746865844696,0.2843776839011381,8.219094936725703e-05,-0.0003457047627147802,1.3835595320077418,1.0484466857176102,0.009669574038607518,0.13688484543954813,1,0,0.2304305515389682,0.3897238658202216,0.13336265657148832,0.1453107296996865,0.22366104743527637,0.49335782602352396,0.17041707993449223,0.08059693535791097,0.6201544173591897,0.2786733862711748,0.7170188734588003,0.2510140152924032,0.466715173095392,183.0,3.2202260850945317,-4.521640086502235,26.386206041526762,2.724534444072783,0.7754237288135594
OYO,AFIJIO,FIDITI I,30-01-04-008,POLICE STATION OPEN SPACE,195,504,True,85.0,21.0,47.0,1.0,7.7145214,3.9164168,199,blue,0.10430730857698053,0.36031182470209977,-0.012078582614151357,-0.06278198638992545,0.8223988183882927,1.1214980479163654,0.009669574038607518,0.13688484543954813,1,0,0.2176595855502921,0.41026019548200654,0.1329018221803008,0.1304695027252058,0.19524108391020054,0.5105459307340445,0.17041707993449223,0.08059693535791097,0.6279197810322986,0.26337132490550663,0.7057870146442451,0.2510140152924032,0.4620230339686134,154.0,1.327447521953435,-4.846304343065949,76.08736521401407,3.0266354041153716,0.7897435897435897
